model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_158,0.65,0.6215633423180593,0.620893914916532,0.6212284482758621
xgboost_model_158,0.7,0.6617826617826618,0.5837372105546581,0.6203147353361945
xgboost_model_158,0.6,0.5887760038703435,0.6553581044695745,0.6202854230377166
xgboost_model_158,0.55,0.5597179374173645,0.683898761443188,0.6156083373727581
xgboost_model_158,0.5,0.5354969574036511,0.7108239095315024,0.6108283202221194
xgboost_model_158,0.75,0.6993736951983298,0.5411954765751211,0.6102003642987249
xgboost_model_158,0.45,0.5042109117539363,0.7415185783521809,0.6002615518744551
xgboost_model_158,0.4,0.4736493205170699,0.769520732364028,0.5863766926549036
xgboost_model_158,0.8,0.7407407407407407,0.48465266558966075,0.5859375
xgboost_model_158,0.35,0.44410967158782766,0.7937533656435111,0.5695517774343122
xgboost_model_158,0.3,0.41397995123272824,0.8228325255788906,0.5508291276135544
xgboost_model_158,0.85,0.7948717948717948,0.41733979536887456,0.547316384180791
xgboost_model_158,0.25,0.38,0.8492191707054388,0.5250541035458631
xgboost_model_158,0.2,0.3465957446808511,0.877221324717286,0.4968735702302882
xgboost_model_158,0.9,0.8639455782312925,0.341949380721594,0.48996913580246915
xgboost_model_158,0.15,0.30955461097763814,0.9019924609585352,0.4609246009906439
xgboost_model_158,0.1,0.26831544563695753,0.9289176090468497,0.4163649529326575
xgboost_model_158,0.05,0.21307738452309538,0.9563812600969306,0.34850863422291994
xgboost_model_158,0.95,0.9363207547169812,0.21378567582121702,0.34809294169224025
