model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_128,0.8,0.5565830030823425,0.6806677436725902,0.6124031007751938
xgboost_model_128,0.85,0.6118918918918919,0.6095853527194399,0.6107364445643377
xgboost_model_128,0.75,0.5101656626506024,0.7296715131933226,0.6004874806115665
xgboost_model_128,0.9,0.692141312184571,0.5169628432956381,0.591861898890259
xgboost_model_128,0.7,0.47343957503320055,0.7679052234787291,0.5857465598685562
xgboost_model_128,0.65,0.4386120996441281,0.7964458804523424,0.5656913367756741
xgboost_model_128,0.6,0.4052024671493698,0.8136779752288638,0.5409953455066236
xgboost_model_128,0.55,0.37873270211216314,0.840064620355412,0.5220883534136547
xgboost_model_128,0.95,0.828978622327791,0.37587506731287024,0.5172286031863653
xgboost_model_128,0.5,0.35291519434628976,0.8605277329025309,0.5005481597494127
xgboost_model_128,0.45,0.3319088319088319,0.8782983306408185,0.48176044897356374
xgboost_model_128,0.4,0.3096390026051358,0.8960689283791061,0.4602406306181718
xgboost_model_128,0.35,0.2888129803586678,0.9106085083467959,0.43853734439834025
xgboost_model_128,0.3,0.27141057934508817,0.9283791060850834,0.42002679985381897
xgboost_model_128,0.25,0.25017921146953404,0.9396876682821755,0.3951539855072464
xgboost_model_128,0.2,0.22782676348547717,0.946149703823371,0.3672275054864667
xgboost_model_128,0.15,0.2034305317324185,0.9579967689822294,0.3355970571590266
xgboost_model_128,0.1,0.17899642998809995,0.971997845988153,0.30231973871535045
xgboost_model_128,0.05,0.14699278267842822,0.9870759289176091,0.25588050533956863
