model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_218,0.65,0.6168521462639109,0.6268174474959612,0.6217948717948718
xgboost_model_218,0.7,0.6505086774386595,0.5853527194399569,0.6162131519274376
xgboost_model_218,0.6,0.5823331733077293,0.6532040926225094,0.615736040609137
xgboost_model_218,0.55,0.5559455901711277,0.682283252557889,0.6126692456479691
xgboost_model_218,0.75,0.6846361185983828,0.5471190091545504,0.6082011373840167
xgboost_model_218,0.5,0.5252,0.7070543887991384,0.602708285517558
xgboost_model_218,0.45,0.4983534577387486,0.7334410339256866,0.5934640522875817
xgboost_model_218,0.8,0.7257683215130024,0.49596122778675283,0.5892514395393474
xgboost_model_218,0.4,0.47041223404255317,0.7619816908992999,0.5817060637204522
xgboost_model_218,0.35,0.44153892395551547,0.7910608508346796,0.5667438271604939
xgboost_model_218,0.85,0.7894736842105263,0.43618739903069464,0.5619146722164412
xgboost_model_218,0.3,0.41027027027027024,0.8174474959612278,0.5463379521324455
xgboost_model_218,0.25,0.37952679864799616,0.8465266558966075,0.5240873478913152
xgboost_model_218,0.9,0.847457627118644,0.3500269251480883,0.4954268292682927
xgboost_model_218,0.2,0.3460467109492179,0.8696822832525579,0.49509503372164315
xgboost_model_218,0.15,0.3126290110714956,0.8971459343026387,0.4636793765655441
xgboost_model_218,0.1,0.271565999053777,0.9273021001615509,0.4201024640156136
xgboost_model_218,0.95,0.9254385964912281,0.22724824986537426,0.36489407695633375
xgboost_model_218,0.05,0.21367314893103032,0.9526117393645666,0.34905288082083663
