model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_252,0.84,0.595309381237525,0.6424340333871836,0.617974617974618
xgboost_model_252,0.81,0.5606326889279437,0.6871297792137857,0.6174691507379627
xgboost_model_252,0.82,0.5714285714285714,0.6698976844372644,0.616757560733763
xgboost_model_252,0.85,0.6078534031413613,0.6252019386106623,0.6164056278205469
xgboost_model_252,0.8,0.5499576629974597,0.6995153473344103,0.615785731215928
xgboost_model_252,0.83,0.5819750719079578,0.6537425955842757,0.6157747907684504
xgboost_model_252,0.79,0.5413750514615068,0.708131394722671,0.6136257582827811
xgboost_model_252,0.86,0.6193088315962699,0.6079698438341411,0.6135869565217391
xgboost_model_252,0.78,0.5318217979315831,0.7199784598815293,0.6117593228094258
xgboost_model_252,0.87,0.6346713205351949,0.5875067312870221,0.610178970917226
xgboost_model_252,0.88,0.6524953789279113,0.5702746365105008,0.6086206896551725
xgboost_model_252,0.77,0.5203689469638739,0.7291330102315563,0.6073110562906481
xgboost_model_252,0.76,0.5092661230541141,0.7399030694668821,0.6032930845225027
xgboost_model_252,0.89,0.6760942760942761,0.5406569736133549,0.6008378216636745
xgboost_model_252,0.75,0.49982020855807263,0.7485191168551427,0.599396291504959
xgboost_model_252,0.74,0.4900662251655629,0.7571351642434033,0.5950063478628862
xgboost_model_252,0.73,0.48224551910720326,0.7679052234787291,0.5924387203988367
xgboost_model_252,0.9,0.6924187725631769,0.5164243403338719,0.5916101172115977
xgboost_model_252,0.72,0.4741521238063879,0.7754442649434572,0.5884756845116469
xgboost_model_252,0.91,0.7103235747303543,0.4964997307485191,0.5844690966719492
xgboost_model_252,0.71,0.4654895666131621,0.78082929456112,0.583266291230893
xgboost_model_252,0.7,0.4582159624413146,0.7883683360258481,0.5795724465558195
xgboost_model_252,0.92,0.739424703891709,0.47065158858373723,0.575189206975979
xgboost_model_252,0.69,0.4494656488549618,0.7926763597199784,0.573655494933749
xgboost_model_252,0.68,0.4422155688622755,0.7953688745288099,0.568404848951318
xgboost_model_252,0.67,0.43346007604562736,0.7980613893376414,0.5617892342683851
xgboost_model_252,0.93,0.7635514018691589,0.4399569197630587,0.5582507687051589
xgboost_model_252,0.66,0.4266133637921188,0.8045234248788369,0.5575667102071282
xgboost_model_252,0.65,0.4201563372417644,0.810446957458266,0.5534105534105535
xgboost_model_252,0.64,0.41566265060240964,0.8174474959612278,0.5510982029406426
xgboost_model_252,0.63,0.40795090715048027,0.823371028540657,0.5455842997323818
