model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_117,0.3,0.609617373319545,0.6348949919224556,0.6219994724347138
xgboost_model_117,0.35,0.6435760805210183,0.5853527194399569,0.6130851663846588
xgboost_model_117,0.25,0.5590586145648313,0.6779752288637587,0.6128011681674373
xgboost_model_117,0.4,0.6854237288135593,0.5444264943457189,0.6068427370948379
xgboost_model_117,0.2,0.5191489361702127,0.7226709746903608,0.6042323277802791
xgboost_model_117,0.45,0.7150496562261268,0.5040387722132472,0.591282375236892
xgboost_model_117,0.15,0.45511613308223475,0.78082929456112,0.5750545310331152
xgboost_model_117,0.5,0.7519788918205804,0.4604200323101777,0.5711422845691383
xgboost_model_117,0.55,0.7895266868076536,0.42218632202477113,0.5501754385964912
xgboost_model_117,0.6,0.8169491525423729,0.3893376413570275,0.5273522975929978
xgboost_model_117,0.1,0.3820251937984496,0.8492191707054388,0.526984126984127
xgboost_model_117,0.65,0.847769028871391,0.34787291330102316,0.4933180603283696
xgboost_model_117,0.7,0.8629518072289156,0.308562197092084,0.4545815152717176
xgboost_model_117,0.05,0.28424202127659576,0.9208400646203554,0.43439603708878444
xgboost_model_117,0.75,0.8975791433891993,0.25955842757135167,0.40267335004177107
xgboost_model_117,0.8,0.9189814814814815,0.21378567582121702,0.3468763652249891
xgboost_model_117,0.85,0.9454545454545454,0.1680129240710824,0.28532235939643347
xgboost_model_117,0.9,0.9583333333333334,0.12385568120624664,0.21936099189318073
xgboost_model_117,0.95,0.9847328244274809,0.06946688206785137,0.12977867203219315
