model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_245,0.29,0.6028084252758275,0.6472805600430802,0.6242534406647624
xgboost_model_245,0.27,0.5860927152317881,0.6672051696284329,0.6240241752707126
xgboost_model_245,0.28,0.5937652216268875,0.6564351103931072,0.6235294117647059
xgboost_model_245,0.26,0.5766221813161528,0.674744211093161,0.6218362282878412
xgboost_model_245,0.33,0.6323119777158774,0.6112008616047389,0.6215772179627601
xgboost_model_245,0.3,0.6082474226804123,0.6354334948842219,0.6215433236765868
xgboost_model_245,0.34,0.6403207331042382,0.6020463112547119,0.620593949486539
xgboost_model_245,0.25,0.5668903803131992,0.682283252557889,0.6192570869990225
xgboost_model_245,0.31,0.6125461254612546,0.6257404415724287,0.619072988811934
xgboost_model_245,0.32,0.6198704103671706,0.6182014001077006,0.6190347802642222
xgboost_model_245,0.35,0.6444833625218914,0.5945072697899838,0.6184873949579832
xgboost_model_245,0.37,0.6633601983880967,0.57619816908993,0.6167146974063401
xgboost_model_245,0.36,0.6535908267954134,0.5831987075928917,0.6163915765509391
xgboost_model_245,0.24,0.5567638103523271,0.6892837910608508,0.6159769008662175
xgboost_model_245,0.23,0.5515332197614992,0.6973613354873451,0.6159334126040428
xgboost_model_245,0.38,0.6685641998734978,0.5691976305869683,0.6148923792902851
xgboost_model_245,0.4,0.6868351063829787,0.5562735595045772,0.614698006545671
xgboost_model_245,0.41,0.6938221317040054,0.5503500269251481,0.6138138138138138
xgboost_model_245,0.22,0.5412541254125413,0.7065158858373721,0.612940901658491
xgboost_model_245,0.39,0.6739974126778784,0.5611200861604739,0.6124008228034088
xgboost_model_245,0.21,0.5322645290581163,0.7151319332256327,0.6102941176470589
xgboost_model_245,0.42,0.7012622720897616,0.5385029617662898,0.6091989034419738
xgboost_model_245,0.43,0.7123287671232876,0.5320409262250942,0.6091245376078915
xgboost_model_245,0.44,0.7200886262924667,0.5250403877221325,0.6072874493927125
xgboost_model_245,0.2,0.5202780996523755,0.7253634894991923,0.6059379217273954
xgboost_model_245,0.45,0.7291350531107739,0.5175013462574044,0.6053543307086614
xgboost_model_245,0.19,0.5105908584169454,0.7399030694668821,0.604221635883905
xgboost_model_245,0.18,0.4996423462088698,0.7522886375875067,0.6004728132387707
xgboost_model_245,0.46,0.7332814930015552,0.5078082929456113,0.6000636334712058
xgboost_model_245,0.47,0.7422186751795691,0.5008077544426495,0.5980707395498392
xgboost_model_245,0.17,0.488659793814433,0.7657512116316639,0.5966016362492134
xgboost_model_245,0.48,0.7471358428805237,0.49165320409262253,0.5930496914582657
xgboost_model_245,0.49,0.753781512605042,0.48303715670436187,0.5887758450935346
xgboost_model_245,0.16,0.47326992456543127,0.777059773828756,0.588259274357929
xgboost_model_245,0.5,0.7579672695951766,0.47388260635433493,0.583167660702452
xgboost_model_245,0.15,0.4610797237915882,0.7910608508346796,0.5825897283363077
xgboost_model_245,0.51,0.7641342756183745,0.4658050619278406,0.5787888926062228
xgboost_model_245,0.52,0.7705510388437218,0.45934302638664515,0.5755735492577598
xgboost_model_245,0.14,0.4459742592038312,0.8023694130317717,0.5732974220854175
xgboost_model_245,0.53,0.775830258302583,0.45288099084544964,0.5719143148588915
xgboost_model_245,0.54,0.779868297271872,0.4464189553042542,0.5678082191780822
xgboost_model_245,0.13,0.43278876468902266,0.8131394722670975,0.5649083426861204
xgboost_model_245,0.55,0.7866149369544132,0.436725901992461,0.5616343490304709
xgboost_model_245,0.56,0.7894736842105263,0.4281098546042003,0.5551675977653632
xgboost_model_245,0.12,0.4177838577291382,0.8222940226171244,0.5540638606676342
xgboost_model_245,0.57,0.7963525835866262,0.42326332794830374,0.5527426160337553
xgboost_model_245,0.58,0.8069254984260231,0.4141087775982768,0.5473309608540925
xgboost_model_245,0.11,0.3995363214837713,0.8352180936995154,0.5405122843700993
xgboost_model_245,0.59,0.8103448275862069,0.40495422724824987,0.5400359066427289
xgboost_model_245,0.6,0.8179800221975583,0.39687668282175553,0.5344452501812907
xgboost_model_245,0.1,0.38330907326540514,0.8508346795907378,0.5285164743268105
xgboost_model_245,0.61,0.82212086659065,0.38826063543349487,0.5274323335771763
xgboost_model_245,0.62,0.8298368298368298,0.3834141087775983,0.5244935543278084
xgboost_model_245,0.63,0.8367103694874851,0.3780290791599354,0.5207715133531158
xgboost_model_245,0.09,0.36579247434435574,0.8637587506731287,0.5139378404357577
xgboost_model_245,0.64,0.8408812729498164,0.36995153473344106,0.5138369483919222
xgboost_model_245,0.65,0.845,0.3640280021540118,0.5088445615355665
xgboost_model_245,0.66,0.8521400778210116,0.35379644588045234,0.5
xgboost_model_245,0.08,0.3477054429028815,0.877221324717286,0.4980128401100581
xgboost_model_245,0.67,0.8554216867469879,0.3441033925686591,0.49078341013824883
xgboost_model_245,0.68,0.8626907073509015,0.3349488422186322,0.48254460822342904
xgboost_model_245,0.07,0.3283671036948749,0.8901453957996769,0.47975620374401395
xgboost_model_245,0.69,0.8686868686868687,0.32417878298330643,0.47215686274509805
xgboost_model_245,0.7,0.8725925925925926,0.31717824448034465,0.46524486571879936
xgboost_model_245,0.06,0.30859232175502743,0.908992999461497,0.46076156680769753
xgboost_model_245,0.71,0.8771121351766513,0.30748519116855144,0.45534290271132377
xgboost_model_245,0.72,0.8835725677830941,0.2983306408185245,0.44605475040257647
