model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_42,0.6,0.5644090305444888,0.6865912762520194,0.619533527696793
xgboost_model_42,0.65,0.5926110833749376,0.6392030156165859,0.6150259067357513
xgboost_model_42,0.7,0.6362586605080831,0.5934302638664513,0.6140986347171914
xgboost_model_42,0.55,0.5259433962264151,0.7205169628432956,0.6080436264485344
xgboost_model_42,0.75,0.6813186813186813,0.5341949380721593,0.5988530033202536
xgboost_model_42,0.5,0.4881533101045296,0.7544426494345718,0.5927649672096467
xgboost_model_42,0.8,0.7369308600337268,0.47065158858373723,0.5744331252053895
xgboost_model_42,0.45,0.45043370508054525,0.7829833064081853,0.5718780727630285
xgboost_model_42,0.4,0.4151357279956128,0.8152934841141626,0.5501453488372093
xgboost_model_42,0.85,0.8060671722643553,0.40064620355411956,0.5352517985611511
xgboost_model_42,0.35,0.384201516263145,0.8459881529348411,0.5284224688866465
xgboost_model_42,0.3,0.34996759559300067,0.8723747980613893,0.49953746530989823
xgboost_model_42,0.25,0.31756368511779354,0.8928379106085084,0.4684939248375247
xgboost_model_42,0.9,0.8769968051118211,0.2956381260096931,0.44220700765203386
xgboost_model_42,0.2,0.2862665994284754,0.9170705438879914,0.4363310274148091
xgboost_model_42,0.15,0.25209598149754264,0.9391491653204093,0.3974928774928775
xgboost_model_42,0.1,0.2153399467699008,0.9585352719439957,0.35167440482070533
xgboost_model_42,0.05,0.16587978935899764,0.9838449111470113,0.2838940253282573
xgboost_model_42,0.95,0.94375,0.1626278944534195,0.2774460266421681
