model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_113,0.3,0.605318039624609,0.6252019386106623,0.6150993377483444
xgboost_model_113,0.35,0.6528623629719854,0.5772751750134626,0.6127464989997142
xgboost_model_113,0.25,0.5588893864755934,0.6720516962843296,0.6102689486552567
xgboost_model_113,0.2,0.513482280431433,0.7178244480344642,0.5986975072984505
xgboost_model_113,0.4,0.6852756454989533,0.5288099084544965,0.5969604863221885
xgboost_model_113,0.45,0.7227958697378872,0.49003769520732365,0.5840821566110398
xgboost_model_113,0.15,0.4522173641474079,0.7797522886375875,0.5724451472623048
xgboost_model_113,0.5,0.760989010989011,0.44749596122778673,0.5635808748728383
xgboost_model_113,0.55,0.7859358841778697,0.40926225094238017,0.5382436260623229
xgboost_model_113,0.1,0.3753280839895013,0.8470651588583737,0.5201719576719577
xgboost_model_113,0.6,0.8327316486161251,0.3726440495422725,0.5148809523809523
xgboost_model_113,0.65,0.8609550561797753,0.3301023155627356,0.47722849357726743
xgboost_model_113,0.7,0.8823529411764706,0.2827140549273021,0.4282218597063622
xgboost_model_113,0.05,0.2700959572125216,0.9246095853527194,0.4180667153640127
xgboost_model_113,0.75,0.9012096774193549,0.2407108239095315,0.37994050148746283
xgboost_model_113,0.8,0.9295039164490861,0.19170705438879915,0.31785714285714284
xgboost_model_113,0.85,0.958904109589041,0.15078082929456113,0.26058631921824105
xgboost_model_113,0.9,0.9626168224299065,0.11093161012385568,0.19893771125060358
xgboost_model_113,0.95,0.9775280898876404,0.046849757673667204,0.08941418293936279
