model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_317,0.29,0.6155388471177945,0.6612816370490038,0.6375908618899273
xgboost_model_317,0.27,0.6001912960306074,0.6758212170166936,0.6357649442755826
xgboost_model_317,0.28,0.6070553650171484,0.6672051696284329,0.6357106208311954
xgboost_model_317,0.3,0.6197543500511771,0.6521270866989769,0.6355287326161112
xgboost_model_317,0.32,0.6341201716738197,0.6365105008077544,0.6353130878796023
xgboost_model_317,0.31,0.6271008403361344,0.6429725363489499,0.6349375166179207
xgboost_model_317,0.26,0.5921421889616464,0.6817447495961227,0.6337922403003755
xgboost_model_317,0.33,0.6374589266155531,0.6268174474959612,0.6320934021178387
xgboost_model_317,0.35,0.6475595913734393,0.6144318793753366,0.6305609284332688
xgboost_model_317,0.25,0.5833333333333334,0.686052773290253,0.6305369957931205
xgboost_model_317,0.34,0.6409826912339475,0.6182014001077006,0.6293859649122807
xgboost_model_317,0.36,0.6548311990686845,0.6058158319870759,0.6293706293706294
xgboost_model_317,0.37,0.6608955223880597,0.5961227786752827,0.6268403171007928
xgboost_model_317,0.24,0.5741819811743613,0.6898222940226171,0.6267123287671232
xgboost_model_317,0.23,0.5635574837310195,0.6995153473344103,0.624219125420471
xgboost_model_317,0.38,0.6656460502143294,0.5853527194399569,0.6229226361031519
xgboost_model_317,0.39,0.6735588972431078,0.5788906838987614,0.6226469736461049
xgboost_model_317,0.41,0.6879895561357703,0.5675821217016693,0.6220123930362939
xgboost_model_317,0.4,0.6805377720870679,0.572428648357566,0.6218192453933898
xgboost_model_317,0.22,0.5540540540540541,0.7065158858373721,0.6210650887573964
xgboost_model_317,0.42,0.6927670869276709,0.5621970920840065,0.6206896551724138
xgboost_model_317,0.21,0.5458281956432388,0.7151319332256327,0.6191142191142192
xgboost_model_317,0.43,0.6978319783197832,0.5546580506192784,0.618061806180618
xgboost_model_317,0.2,0.5360701474691112,0.7242864835756596,0.6161245991754466
xgboost_model_317,0.19,0.5265793528505393,0.7361335487345181,0.6139681113855827
xgboost_model_317,0.44,0.703626220362622,0.5433494884221863,0.6131874810088119
xgboost_model_317,0.45,0.7117437722419929,0.5385029617662898,0.6131207847946045
xgboost_model_317,0.46,0.7157360406091371,0.531502423263328,0.6100123609394313
xgboost_model_317,0.18,0.5158641284061217,0.7442110931610124,0.609347442680776
xgboost_model_317,0.47,0.7216876387860843,0.5250403877221325,0.60785536159601
xgboost_model_317,0.48,0.7277526395173454,0.5196553581044696,0.6063462142632736
xgboost_model_317,0.17,0.5057845263919016,0.7533656435110393,0.6052346960847934
xgboost_model_317,0.49,0.7319508448540707,0.5131933225632741,0.6033554922443811
xgboost_model_317,0.16,0.4949389179755672,0.7635971997845988,0.6005929690808979
xgboost_model_317,0.5,0.7372549019607844,0.5061927840603123,0.6002554278416348
xgboost_model_317,0.51,0.744,0.5008077544426495,0.5986482137109752
xgboost_model_317,0.15,0.48381658799730276,0.7727517501346257,0.5950653120464441
xgboost_model_317,0.52,0.7485667485667485,0.4921917070543888,0.5938921377517868
xgboost_model_317,0.53,0.7512520868113522,0.48465266558966075,0.5891980360065466
xgboost_model_317,0.54,0.7578857630008525,0.47872913301023157,0.5867986798679868
xgboost_model_317,0.14,0.47009102730819247,0.778675282714055,0.586255828096493
xgboost_model_317,0.55,0.7608695652173914,0.4711900915455035,0.5819753907549052
xgboost_model_317,0.13,0.4571250389772373,0.7894453419493808,0.5789889415481833
xgboost_model_317,0.56,0.7637655417406749,0.4631125471190092,0.5766007375125712
xgboost_model_317,0.57,0.766245487364621,0.45718901453957994,0.572681281618887
xgboost_model_317,0.12,0.44275491949910556,0.7996768982229402,0.5699481865284974
xgboost_model_317,0.58,0.7738646895273401,0.44964997307485194,0.5688010899182562
xgboost_model_317,0.59,0.7793560606060606,0.44318793753365643,0.5650532097493992
xgboost_model_317,0.6,0.7843326885880078,0.436725901992461,0.5610515392597717
xgboost_model_317,0.11,0.42828571428571427,0.8072159396876682,0.5596415904424118
xgboost_model_317,0.61,0.7932405566600398,0.4297253634894992,0.5574572127139364
xgboost_model_317,0.62,0.8004052684903749,0.4254173397953689,0.5555555555555556
xgboost_model_317,0.63,0.8064182194616977,0.4194938072159397,0.5518951470067305
xgboost_model_317,0.1,0.4150326797385621,0.8206785137318255,0.5512750949538795
xgboost_model_317,0.64,0.8104366347177849,0.4098007539041465,0.5443490701001431
xgboost_model_317,0.65,0.8191721132897604,0.40495422724824987,0.541981981981982
xgboost_model_317,0.09,0.39984451930551956,0.8309100700053851,0.539888033589923
xgboost_model_317,0.66,0.8219484882418813,0.39526117393645666,0.5338181818181819
xgboost_model_317,0.67,0.8276255707762558,0.39041464728056,0.5305525064032199
xgboost_model_317,0.08,0.3848982593772984,0.8454496499730748,0.5289757412398922
xgboost_model_317,0.68,0.8364485981308412,0.38556812062466345,0.5278289716181349
xgboost_model_317,0.69,0.8362989323843416,0.37964458804523427,0.5222222222222223
xgboost_model_317,0.07,0.3674643350207087,0.8599892299407647,0.5149121392874415
xgboost_model_317,0.7,0.8402439024390244,0.3710285406569736,0.5147553231228987
xgboost_model_317,0.71,0.8493670886075949,0.3613354873451804,0.5069890442009822
xgboost_model_317,0.72,0.854521625163827,0.3511039310716209,0.49770992366412214
xgboost_model_317,0.06,0.3476771569257118,0.8745288099084545,0.49754901960784315
xgboost_model_317,0.73,0.8627187079407806,0.34518039849219173,0.4930769230769231
xgboost_model_317,0.74,0.8653576437587658,0.33225632740980077,0.4801556420233463
xgboost_model_317,0.05,0.32671515628071557,0.8949919224555735,0.47868663594470046
xgboost_model_317,0.75,0.8710144927536232,0.3236402800215401,0.4719277581468394
xgboost_model_317,0.76,0.8746268656716418,0.3155627355950458,0.4637910565888405
xgboost_model_317,0.77,0.8771121351766513,0.30748519116855144,0.45534290271132377
xgboost_model_317,0.78,0.8849840255591054,0.2983306408185245,0.44623439387837294
xgboost_model_317,0.79,0.8859060402684564,0.284329563812601,0.4304932735426009
xgboost_model_317,0.8,0.8892794376098418,0.2724824986537426,0.4171475680131904
xgboost_model_317,0.81,0.891500904159132,0.26548196015078085,0.4091286307053942
xgboost_model_317,0.82,0.8966165413533834,0.2568659127625202,0.3993302637086647
xgboost_model_317,0.83,0.9044834307992202,0.24986537425955843,0.39156118143459917
xgboost_model_317,0.84,0.9103869653767821,0.2407108239095315,0.3807495741056218
xgboost_model_317,0.85,0.9168443496801706,0.2315562735595046,0.3697334479793637
xgboost_model_317,0.86,0.921875,0.22240172320947765,0.358351409978308
xgboost_model_317,0.87,0.9297423887587822,0.21378567582121702,0.3476357267950963
xgboost_model_317,0.88,0.9378109452736318,0.20301561658589123,0.33377600708278
xgboost_model_317,0.89,0.9526315789473684,0.19493807215939687,0.3236477425122932
