model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_59,0.8,0.6190214403518417,0.6063543349488422,0.6126224156692056
xgboost_model_59,0.75,0.5704323570432357,0.6607431340872375,0.6122754491017964
xgboost_model_59,0.7,0.5256714060031595,0.7167474421109317,0.606516290726817
xgboost_model_59,0.85,0.6806607019958706,0.5325794291868605,0.5975830815709969
xgboost_model_59,0.65,0.48613037447988905,0.7549811523963382,0.5914364058215567
xgboost_model_59,0.6,0.4505732878834831,0.7829833064081853,0.5719905586152636
xgboost_model_59,0.9,0.7697431018078021,0.43564889606892837,0.5563961485557084
xgboost_model_59,0.55,0.42004441976679624,0.8147549811523963,0.5543139769188496
xgboost_model_59,0.5,0.39135864135864135,0.843834141087776,0.5347210373656373
xgboost_model_59,0.45,0.36179775280898874,0.8669897684437264,0.5105438401775805
xgboost_model_59,0.4,0.33401015228426395,0.8858373721055466,0.4851076378649366
xgboost_model_59,0.35,0.3103193649621562,0.905223478729133,0.4621941160296948
xgboost_model_59,0.3,0.2871820784908203,0.9181475498115239,0.43751603797793176
xgboost_model_59,0.25,0.2639987827145466,0.9343026386645127,0.41167398267884686
xgboost_model_59,0.95,0.8927272727272727,0.26440495422724825,0.4079767345243041
xgboost_model_59,0.2,0.24059121390447516,0.9466882067851373,0.38367525098210387
xgboost_model_59,0.15,0.21393511313300612,0.9623047926763597,0.350048971596474
xgboost_model_59,0.1,0.18368175360259792,0.9746903607969843,0.309111092135599
xgboost_model_59,0.05,0.14533965244865718,0.9908454496499731,0.2534959013570297
