model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_15,0.8,0.6062866275972296,0.6128163704900377,0.6095340117836101
xgboost_model_15,0.75,0.552925413130862,0.6666666666666666,0.6044921875
xgboost_model_15,0.7,0.5135547919053074,0.7242864835756596,0.6009830205540662
xgboost_model_15,0.85,0.6769972451790633,0.5293484114162628,0.5941372015714718
xgboost_model_15,0.65,0.47111257840871573,0.7684437264404954,0.5841178878428163
xgboost_model_15,0.6,0.4314293998260365,0.8012924071082391,0.5608744817188089
xgboost_model_15,0.9,0.763915547024952,0.4286483575659666,0.549154880993446
xgboost_model_15,0.55,0.39886627157948984,0.8336025848142165,0.539560822586267
xgboost_model_15,0.5,0.3658424908424908,0.8605277329025309,0.5134136546184739
xgboost_model_15,0.45,0.3353985956216439,0.8745288099084545,0.48484848484848486
xgboost_model_15,0.4,0.30845771144278605,0.901453957996769,0.4596375617792422
xgboost_model_15,0.35,0.28523602276531634,0.9176090468497576,0.4351934618822628
xgboost_model_15,0.95,0.8798586572438163,0.2681744749596123,0.4110606685926537
xgboost_model_15,0.3,0.2619479733817302,0.9326871297792138,0.4090211359074271
xgboost_model_15,0.25,0.23846362649294245,0.946149703823371,0.3809214092140921
xgboost_model_15,0.2,0.21645600388915898,0.959073774905762,0.3531978185423897
xgboost_model_15,0.15,0.19002000210548478,0.971997845988153,0.31789362451567454
xgboost_model_15,0.1,0.16504241111712686,0.9849219170705439,0.28271118324445477
xgboost_model_15,0.05,0.13104280542344005,0.9940764674205708,0.2315604616156548
