model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_107,0.8,0.6109646810753822,0.6241249326871298,0.6174746936600959
xgboost_model_107,0.75,0.5593069746779209,0.6779752288637587,0.612950340798442
xgboost_model_107,0.7,0.5164624808575804,0.7264404954227248,0.6037144775117476
xgboost_model_107,0.85,0.6743243243243243,0.5374259558427571,0.598142043751873
xgboost_model_107,0.65,0.4752673796791444,0.7657512116316639,0.5865126830274283
xgboost_model_107,0.6,0.43822222222222224,0.7964458804523424,0.5653669724770642
xgboost_model_107,0.9,0.7673545966228893,0.440495422724825,0.5596989394457749
xgboost_model_107,0.55,0.40748606318024955,0.8266020463112547,0.5458748221906117
xgboost_model_107,0.5,0.37729988052568697,0.8502961766289715,0.5226746110559417
xgboost_model_107,0.45,0.3463519313304721,0.8691437802907916,0.4953199324842719
xgboost_model_107,0.4,0.32475442043222,0.8901453957996769,0.4758888728947747
xgboost_model_107,0.35,0.2985656100584381,0.9079159935379645,0.4493603411513859
xgboost_model_107,0.95,0.8787375415282392,0.28486806677436727,0.4302562017080114
xgboost_model_107,0.3,0.27971461002107995,0.9289176090468497,0.4299601196410768
xgboost_model_107,0.25,0.255406195207481,0.9413031771674745,0.40179289736811863
xgboost_model_107,0.2,0.23079947575360418,0.9483037156704361,0.37124486138926954
xgboost_model_107,0.15,0.20381148008672828,0.9617662897145934,0.33634651600753296
xgboost_model_107,0.1,0.17716343813881047,0.9800753904146473,0.30008244023083264
xgboost_model_107,0.05,0.14072885629154253,0.9919224555735057,0.246487354476114
