model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_67,0.75,0.5733333333333334,0.6483575659666129,0.608541824614607
xgboost_model_67,0.8,0.6297798377752027,0.5853527194399569,0.6067541166620151
xgboost_model_67,0.7,0.528976572133169,0.6930533117932148,0.6
xgboost_model_67,0.65,0.48408534452605806,0.745288099084545,0.5869380831212893
xgboost_model_67,0.85,0.7077625570776256,0.5008077544426495,0.586565752128666
xgboost_model_67,0.6,0.440925700365408,0.7797522886375875,0.5633145302470336
xgboost_model_67,0.55,0.4104296136179411,0.8179859989229941,0.5465994962216625
xgboost_model_67,0.9,0.8052691867124857,0.37856758212170166,0.515018315018315
xgboost_model_67,0.5,0.37030918102430965,0.8449111470113085,0.514932720708894
xgboost_model_67,0.45,0.3391615757320413,0.8669897684437264,0.4875832828588734
xgboost_model_67,0.4,0.3115492957746479,0.8933764135702746,0.4619883040935672
xgboost_model_67,0.35,0.2873875403157359,0.9116855142703285,0.4370160041300981
xgboost_model_67,0.3,0.26571164510166356,0.9289176090468497,0.4132231404958678
xgboost_model_67,0.25,0.24194891726818435,0.938610662358643,0.3847257477099658
xgboost_model_67,0.2,0.22087953158091442,0.9547657512116317,0.358761634965601
xgboost_model_67,0.15,0.19289558665231432,0.9649973074851912,0.3215214856015071
xgboost_model_67,0.95,0.9397905759162304,0.193322563274098,0.32067887449754356
xgboost_model_67,0.1,0.16265545316274493,0.9789983844911146,0.27896271290471075
xgboost_model_67,0.05,0.12578401963457866,0.9935379644588045,0.22329803328290468
