model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_26,0.7,0.6362573099415205,0.5858912224017232,0.6100364451920381
xgboost_model_26,0.6,0.5549668874172186,0.6768982229402262,0.6098981077147017
xgboost_model_26,0.65,0.5844477464091135,0.6354334948842219,0.608875128998968
xgboost_model_26,0.55,0.5234009360374415,0.7226709746903608,0.6071024655055417
xgboost_model_26,0.75,0.6879382889200562,0.5282714054927302,0.5976241242765763
xgboost_model_26,0.5,0.4790602655771195,0.7576736672051696,0.5869837296620776
xgboost_model_26,0.8,0.7435897435897436,0.46849757673667203,0.574826560951437
xgboost_model_26,0.45,0.4430264357338195,0.7851373182552503,0.5664335664335665
xgboost_model_26,0.4,0.4096869146374097,0.8244480344641896,0.547372184483375
xgboost_model_26,0.85,0.8093126385809313,0.3931071620893915,0.5291772381297571
xgboost_model_26,0.35,0.3755924170616114,0.8535271943995691,0.5216389665953596
xgboost_model_26,0.3,0.3405371380612673,0.8739903069466882,0.4901102219537974
xgboost_model_26,0.25,0.3078199926226485,0.8987614431879375,0.4585794752026377
xgboost_model_26,0.9,0.8766233766233766,0.29079159935379645,0.4367165386170643
xgboost_model_26,0.2,0.27628401223635485,0.9240710823909531,0.4253842340109073
xgboost_model_26,0.15,0.24165977391783844,0.9439956919763058,0.384809570848425
xgboost_model_26,0.1,0.20623196768609348,0.9623047926763597,0.33966926439840334
xgboost_model_26,0.95,0.9485530546623794,0.15885837372105546,0.272140221402214
xgboost_model_26,0.05,0.15701912357430753,0.9859989229940764,0.270898061843468
