model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_114,0.65,0.5927783350050151,0.6365105008077544,0.6138665281745002
xgboost_model_114,0.7,0.6393635827931644,0.5842757135164244,0.610579628587507
xgboost_model_114,0.6,0.5568435131520285,0.6725901992460959,0.6092682926829268
xgboost_model_114,0.55,0.5211598746081505,0.7162089391491653,0.6033114084826491
xgboost_model_114,0.75,0.6928571428571428,0.522347872913301,0.5956401596561253
xgboost_model_114,0.5,0.4812392426850258,0.752827140549273,0.5871482570348593
xgboost_model_114,0.8,0.7524229074889868,0.4598815293484114,0.570855614973262
xgboost_model_114,0.45,0.44566880930517294,0.7840603123317178,0.5683060109289617
xgboost_model_114,0.4,0.4124355145262015,0.8179859989229941,0.5483754512635379
xgboost_model_114,0.35,0.3755082516144463,0.8454496499730748,0.5200397482610136
xgboost_model_114,0.85,0.8136574074074074,0.37856758212170166,0.5167217934582874
xgboost_model_114,0.3,0.3399915895710681,0.8707592891760905,0.4890367458037199
xgboost_model_114,0.25,0.3068870523415978,0.8998384491114702,0.45768282662284304
xgboost_model_114,0.2,0.2754462132175591,0.9224555735056543,0.42421991084695393
xgboost_model_114,0.9,0.8853615520282186,0.2703284868066774,0.4141914191419142
xgboost_model_114,0.15,0.24079164376030787,0.9434571890145396,0.3836636373590277
xgboost_model_114,0.1,0.20477228404267522,0.9612277867528272,0.33762057877813506
xgboost_model_114,0.05,0.15497249259415996,0.9859989229940764,0.2678466939730837
xgboost_model_114,0.95,0.9522058823529411,0.13947226709746904,0.24330671676843588
