model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_72,0.85,0.6175653140633686,0.5982767905223478,0.6077680525164114
xgboost_model_72,0.8,0.5572139303482587,0.6634356488960689,0.6057030481809242
xgboost_model_72,0.75,0.5035620547431571,0.7232094776521271,0.5937223695844386
xgboost_model_72,0.9,0.7152941176470589,0.4911147011308562,0.5823754789272031
xgboost_model_72,0.7,0.4576107899807322,0.7673667205169629,0.5733252866626434
xgboost_model_72,0.65,0.42371921879422586,0.8061389337641357,0.5554730983302412
xgboost_model_72,0.6,0.387434554973822,0.8368336025848142,0.5296523517382413
xgboost_model_72,0.55,0.3571907850592709,0.8599892299407647,0.5047408343868521
xgboost_model_72,0.5,0.3321883208729036,0.8852988691437803,0.4831031442844549
xgboost_model_72,0.45,0.3103001111522786,0.9019924609585352,0.461750516884907
xgboost_model_72,0.95,0.8552437223042836,0.31179321486268174,0.4569850039463299
xgboost_model_72,0.4,0.28850067842605154,0.9159935379644588,0.4387978846897975
xgboost_model_72,0.35,0.26808444582427815,0.9299946149703824,0.4161947222556935
xgboost_model_72,0.3,0.2489679715302491,0.9418416801292407,0.39383021841927496
xgboost_model_72,0.25,0.22948269155970438,0.9531502423263328,0.36990595611285265
xgboost_model_72,0.2,0.20655699721964782,0.9601507808292946,0.33997521212699017
xgboost_model_72,0.15,0.18489636774061152,0.970382337102854,0.31060932517452383
xgboost_model_72,0.1,0.15745998967475477,0.9854604200323102,0.27153349655018916
xgboost_model_72,0.05,0.1251864912518649,0.9940764674205708,0.2223694513039812
