model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_133,0.3,0.6128865979381444,0.6402800215401184,0.6262839083486963
xgboost_model_133,0.25,0.5720680393912265,0.6882067851373183,0.6247861158640919
xgboost_model_133,0.35,0.6465769455822118,0.5950457727517501,0.6197420078519349
xgboost_model_133,0.4,0.6835860250494397,0.5584275713516424,0.6147006520450504
xgboost_model_133,0.45,0.7234678624813154,0.5212708669897684,0.6059467918622848
xgboost_model_133,0.2,0.5200927357032458,0.724824986537426,0.6056242969628797
xgboost_model_133,0.5,0.7489469250210615,0.47872913301023157,0.5840998685939554
xgboost_model_133,0.15,0.46374960076652827,0.7819063004846527,0.5821972734562951
xgboost_model_133,0.55,0.7778836987607245,0.4394184168012924,0.5615966964900206
xgboost_model_133,0.6,0.8114842903575298,0.403338718362951,0.5388489208633094
xgboost_model_133,0.1,0.39110889110889113,0.8432956381260097,0.5343797986691691
xgboost_model_133,0.65,0.8452830188679246,0.36187399030694667,0.5067873303167421
xgboost_model_133,0.7,0.8631732168850073,0.3193322563274098,0.4661949685534591
xgboost_model_133,0.05,0.2931657772422104,0.9170705438879914,0.44429950430472215
xgboost_model_133,0.75,0.8875219683655536,0.2719439956919763,0.416323165704864
xgboost_model_133,0.8,0.9211711711711712,0.2202477113624125,0.35549760973489786
xgboost_model_133,0.85,0.9558823529411765,0.17501346257404415,0.2958579881656805
xgboost_model_133,0.9,0.953125,0.13139472267097468,0.2309512541410317
xgboost_model_133,0.95,0.9858156028368794,0.07485191168551426,0.13913913913913914
