model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_22,0.65,0.594636410520887,0.620893914916532,0.6074815595363541
xgboost_model_22,0.6,0.554561717352415,0.6677436725901993,0.6059125335939409
xgboost_model_22,0.7,0.6458204334365325,0.5616585891222402,0.6008064516129032
xgboost_model_22,0.55,0.515785319652723,0.7038233710285406,0.5953085857435664
xgboost_model_22,0.75,0.700594353640416,0.5078082929456113,0.5888229784576959
xgboost_model_22,0.5,0.4787417905288628,0.7458266020463112,0.5831578947368421
xgboost_model_22,0.45,0.43772563176895307,0.7835218093699515,0.561667631731326
xgboost_model_22,0.8,0.7661596958174905,0.4340333871836295,0.5541423169474046
xgboost_model_22,0.4,0.4024841437632135,0.8201400107700593,0.5399751817053714
xgboost_model_22,0.35,0.3629646732856153,0.8465266558966075,0.5080801551389786
xgboost_model_22,0.85,0.8188585607940446,0.3554119547657512,0.49568156214795345
xgboost_model_22,0.3,0.32601317628269116,0.8793753365643511,0.4756772502184678
xgboost_model_22,0.25,0.29244135534317983,0.9063004846526656,0.4421965317919075
xgboost_model_22,0.2,0.2585351180628666,0.925686591276252,0.4041852809781331
xgboost_model_22,0.9,0.8886756238003839,0.24932687129779213,0.3894028595458368
xgboost_model_22,0.15,0.22797726685610953,0.9504577275175013,0.3677466402750286
xgboost_model_22,0.1,0.1936039625282653,0.968228325255789,0.3226848528356066
xgboost_model_22,0.05,0.1444068862510809,0.9892299407646742,0.25202359720126216
xgboost_model_22,0.95,0.9591836734693877,0.12654819601507808,0.22359657469077068
