model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_243,0.77,0.5789222699093943,0.6537425955842757,0.6140617096611026
xgboost_model_243,0.76,0.5692590888173032,0.6661281637049004,0.6138957816377171
xgboost_model_243,0.8,0.6089266737513284,0.617124394184168,0.6129981278416688
xgboost_model_243,0.81,0.6220122290161201,0.6025848142164781,0.612144420131291
xgboost_model_243,0.79,0.5966257668711656,0.6284329563812601,0.6121164437450826
xgboost_model_243,0.78,0.58683819891143,0.6386645126548196,0.6116554925219185
xgboost_model_243,0.72,0.5366748166259169,0.7092084006462036,0.6109951287404315
xgboost_model_243,0.75,0.5582849486377848,0.6731287022078621,0.6103515625
xgboost_model_243,0.82,0.6364168618266979,0.5853527194399569,0.6098176718092566
xgboost_model_243,0.73,0.5422091558168837,0.69520732364028,0.609249646059462
xgboost_model_243,0.71,0.528968253968254,0.7178244480344642,0.6090929860635138
xgboost_model_243,0.74,0.5488754325259516,0.6833602584814217,0.6087790837131206
xgboost_model_243,0.83,0.6491120636864667,0.5708131394722671,0.6074498567335244
xgboost_model_243,0.7,0.5216886134779241,0.7253634894991923,0.6068934444694751
xgboost_model_243,0.69,0.5127627627627628,0.7355950457727517,0.6042910860429108
xgboost_model_243,0.84,0.6649417852522639,0.5535810446957459,0.604172788715839
xgboost_model_243,0.68,0.5029090909090909,0.7447495961227787,0.6003907097894509
xgboost_model_243,0.85,0.6780122532334921,0.5363489499192245,0.5989176187612748
xgboost_model_243,0.67,0.49279437609841825,0.7549811523963382,0.5963419821352616
xgboost_model_243,0.66,0.485733929185287,0.7609046849757674,0.5929500629458666
xgboost_model_243,0.86,0.6933621933621934,0.5175013462574044,0.5926611162503854
xgboost_model_243,0.87,0.716030534351145,0.5051157781367798,0.5923586990843069
xgboost_model_243,0.65,0.477561955793704,0.7679052234787291,0.5888911831509395
xgboost_model_243,0.88,0.7301841473178543,0.4911147011308562,0.5872504829362524
xgboost_model_243,0.64,0.46796747967479674,0.7749057619816909,0.583536090835361
xgboost_model_243,0.63,0.4607562758182396,0.78082929456112,0.5795363709032774
xgboost_model_243,0.62,0.453416149068323,0.786214324178783,0.5751428008666535
xgboost_model_243,0.89,0.7446259673258814,0.4663435648896069,0.5735099337748344
xgboost_model_243,0.61,0.4455895725977569,0.7915993537964459,0.5702094647013188
xgboost_model_243,0.6,0.44106236944195765,0.7959073774905762,0.5675883256528418
xgboost_model_243,0.59,0.43323615160349854,0.8002154011847065,0.5621335350860601
xgboost_model_243,0.58,0.42548963951177976,0.8072159396876682,0.5572490706319703
xgboost_model_243,0.9,0.7650943396226415,0.436725901992461,0.5560507370586218
xgboost_model_243,0.57,0.4197838736492103,0.815831987075929,0.5543358946212953
xgboost_model_243,0.56,0.41372761801410746,0.8212170166935918,0.5502435504239581
xgboost_model_243,0.55,0.4068471337579618,0.8255250403877221,0.5450666666666667
xgboost_model_243,0.91,0.7864476386036962,0.4124932687129779,0.5411515365595196
xgboost_model_243,0.54,0.39974025974025973,0.8287560581583199,0.5393376555107763
xgboost_model_243,0.53,0.3934010152284264,0.8346795907377491,0.5347593582887701
xgboost_model_243,0.52,0.3873291925465839,0.8395261173936457,0.5300918055083305
xgboost_model_243,0.51,0.38094083414161006,0.8459881529348411,0.5253302123390737
xgboost_model_243,0.92,0.8129251700680272,0.3861066235864297,0.5235487404162102
xgboost_model_243,0.5,0.3743492664458116,0.8519116855142703,0.520138089758343
xgboost_model_243,0.49,0.3691914498141264,0.8556812062466344,0.515825353027106
xgboost_model_243,0.48,0.36198684508958945,0.8594507269789984,0.5094158953080115
xgboost_model_243,0.47,0.3560639715681919,0.8632202477113624,0.50416732190596
xgboost_model_243,0.46,0.34998913751900934,0.8675282714054927,0.49876160990712076
xgboost_model_243,0.93,0.8331210191082803,0.35218093699515346,0.49507948523845574
xgboost_model_243,0.45,0.34369676320272574,0.8691437802907916,0.4925988097054784
xgboost_model_243,0.44,0.33813400125234816,0.8723747980613893,0.48736462093862815
xgboost_model_243,0.43,0.33353808353808356,0.877221324717286,0.4833110814419226
xgboost_model_243,0.42,0.3278622898318655,0.8820678513731826,0.4780388151174668
xgboost_model_243,0.41,0.3226185809486476,0.8863758750673129,0.47305647363126885
xgboost_model_243,0.4,0.3189522342064715,0.8917609046849758,0.4698538799829763
xgboost_model_243,0.39,0.3139622641509434,0.8960689283791061,0.4649993013832611
xgboost_model_243,0.94,0.8515850144092219,0.3182552504038772,0.46334770678165427
