model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_156,0.8,0.5754005655042412,0.6575121163166397,0.6137220407137471
xgboost_model_156,0.85,0.6272935779816514,0.589122240172321,0.6076089975006943
xgboost_model_156,0.75,0.5315682281059063,0.7027463651050081,0.6052875695732839
xgboost_model_156,0.7,0.4894454382826476,0.7366720516962844,0.588134135855546
xgboost_model_156,0.9,0.6963350785340314,0.5013462574044157,0.582968065122104
xgboost_model_156,0.65,0.45726221079691515,0.7662897145934303,0.5727510565506138
xgboost_model_156,0.6,0.4241898148148148,0.7894453419493808,0.551853943158291
xgboost_model_156,0.55,0.40052562417871224,0.8206785137318255,0.5383256799717414
xgboost_model_156,0.5,0.3741317365269461,0.8411416262789445,0.5179045092838196
xgboost_model_156,0.95,0.8236009732360098,0.36456650511577815,0.5054124673385592
xgboost_model_156,0.45,0.352026286966046,0.8653742595584276,0.5004671441918406
xgboost_model_156,0.4,0.3311138014527845,0.8836833602584814,0.4817261118450022
xgboost_model_156,0.35,0.3099035608308605,0.8998384491114702,0.46102910746309833
xgboost_model_156,0.3,0.2906420765027322,0.9165320409262251,0.44133281472838065
xgboost_model_156,0.25,0.2688708671241422,0.9283791060850834,0.41697907848591126
xgboost_model_156,0.2,0.2453599550056243,0.9396876682821755,0.38911807336380866
xgboost_model_156,0.15,0.22024402390438247,0.9526117393645666,0.35777126099706746
xgboost_model_156,0.1,0.19247265708771177,0.96661281637049,0.32102298131091833
xgboost_model_156,0.05,0.15812705556517223,0.9838449111470113,0.272462903586608
