model_name,threshold,precision_1,recall_1,f1_1
xgboost_model_209,0.35,0.6302521008403361,0.6058158319870759,0.6177924217462932
xgboost_model_209,0.3,0.5923535253227408,0.6424340333871836,0.6163781968483596
xgboost_model_209,0.25,0.5515890291684806,0.682283252557889,0.6100144439094848
xgboost_model_209,0.4,0.6614024005053696,0.5638126009693053,0.6087209302325581
xgboost_model_209,0.45,0.6951305575158786,0.5304254173397954,0.6017104459376909
xgboost_model_209,0.2,0.5121028744326778,0.7291330102315563,0.6016440790935348
xgboost_model_209,0.5,0.7269108280254777,0.49165320409262253,0.5865724381625441
xgboost_model_209,0.15,0.4573444515715202,0.7679052234787291,0.5732663316582914
xgboost_model_209,0.55,0.7524575513851653,0.4534194938072159,0.5658602150537635
xgboost_model_209,0.6,0.7894736842105263,0.420032310177706,0.5483304042179262
xgboost_model_209,0.1,0.39151422764227645,0.8298330640818524,0.5320214051441394
xgboost_model_209,0.65,0.8163265306122449,0.3877221324717286,0.5257393209200438
xgboost_model_209,0.7,0.8394736842105263,0.34356488960689285,0.4875811998471532
xgboost_model_209,0.05,0.3014984654269724,0.8992999461497039,0.45159545700378584
xgboost_model_209,0.75,0.8626543209876543,0.30102315562735593,0.44630738522954094
xgboost_model_209,0.8,0.8859315589353612,0.250942380183091,0.39110365086026017
xgboost_model_209,0.85,0.9187192118226601,0.20086160473882606,0.32965090587715423
xgboost_model_209,0.9,0.9248366013071896,0.15239633817985998,0.2616736014794267
xgboost_model_209,0.95,0.9095744680851063,0.09208400646203554,0.16723716381418094
